circuit,seed,sample_index,adp_reduction_pct,vtr_success,aspect_ratio,area_mwta,delay_ns,power_w,adp,vtr_seconds,cached,grid_w,grid_h,dsp_coords,bram_coords
mkDelayWorker32B,42,6,-56.73406879645082,True,0.8,9062320.0,9.56837,0.1532,13284221.841378879,79.66,False,50,63,[],"[[12, 4], [13, 38], [6, 38], [27, 1], [2, 32], [19, 35], [27, 17], [9, 6], [1, 11], [15, 14], [35, 23], [22, 32], [11, 4], [6, 7], [11, 29], [13, 9], [46, 26], [19, 6], [34, 33], [48, 4], [5, 2], [35, 15], [43, 27], [17, 7], [20, 14], [2, 9], [8, 14], [32, 31], [14, 10], [4, 10], [48, 15], [43, 4], [48, 41], [22, 41], [44, 22], [21, 16], [10, 5], [29, 21], [20, 41], [48, 21], [41, 18], [30, 37], [5, 17]]"
softmax,7,0,1.6710617572318998,True,0.9,7655040.0,6.31316,0.07281,3518724.7162851836,330.38,False,37,41,"[[17, 15], [26, 33], [23, 36], [29, 2], [16, 36], [10, 5], [24, 6], [15, 25]]",[]
mkDelayWorker32B,42,8,-12.141714784857191,True,0.9,7064400.0,8.29495,0.1622,9504732.623316001,53.77,False,50,56,[],"[[6, 7], [12, 16], [28, 26], [28, 11], [2, 9], [19, 29], [3, 14], [34, 2], [17, 16], [24, 16], [48, 4], [10, 27], [1, 42], [35, 4], [13, 2], [10, 18], [13, 9], [5, 17], [25, 40], [27, 20], [36, 9], [46, 41], [13, 25], [12, 4], [25, 10], [43, 10], [26, 2], [21, 12], [7, 14], [4, 33], [24, 27], [2, 25], [45, 33], [9, 41], [32, 9], [6, 38], [3, 8], [47, 19], [30, 5], [20, 18], [29, 36], [27, 8], [11, 3]]"
mkDelayWorker32B,42,9,-108.60647206617257,True,0.6,11090700.0,8.23448,0.1936,17680742.1242496,54.2,False,50,83,[],"[[42, 1], [22, 7], [12, 5], [29, 34], [7, 4], [45, 21], [25, 22], [2, 9], [2, 20], [35, 40], [6, 3], [30, 39], [5, 14], [19, 6], [13, 7], [25, 34], [43, 6], [18, 40], [20, 28], [8, 19], [2, 27], [48, 16], [18, 15], [45, 8], [3, 8], [31, 42], [15, 19], [32, 11], [12, 18], [21, 13], [38, 25], [36, 5], [19, 25], [37, 25], [38, 35], [14, 11], [40, 17], [16, 39], [44, 43], [14, 20], [10, 8], [15, 8], [48, 40]]"
softmax,7,3,-3.54905684786989,True,0.9,7842960.0,6.39937,0.07383,3705527.916705816,301.79,False,37,41,"[[19, 12], [9, 18], [10, 14], [7, 16], [33, 8], [28, 20], [9, 36], [21, 9]]",[]
softmax,7,1,-66.3709530472728,True,0.9,10531400.0,6.26881,0.09018,5953624.5892741205,390.74,False,43,48,"[[14, 1], [41, 37], [18, 5], [14, 10], [19, 12], [8, 18], [3, 34], [36, 9]]",[]
softmax,7,4,-37.40138009025313,True,1.0,9400090.0,6.24715,0.08373,4916941.449948255,321.08,False,43,43,"[[19, 12], [24, 6], [16, 20], [3, 16], [41, 21], [5, 8], [41, 16], [7, 8]]",[]
softmax,7,9,-2.8196279291236195,True,0.9,7969540.0,6.11991,0.07544,3679425.127323216,305.14,False,37,41,"[[15, 11], [7, 26], [35, 34], [7, 19], [1, 9], [21, 9], [18, 19], [5, 26]]",[]
softmax,7,5,-6.370978452654498,True,0.9,8069600.0,6.16695,0.07649,3806511.0603828,364.29,False,38,42,"[[8, 28], [17, 16], [11, 34], [13, 14], [7, 5], [17, 22], [2, 37], [21, 6]]",[]
softmax,7,7,-62.25405972021497,True,0.9,10304500.0,6.51112,0.08654,5806300.570901601,336.32,False,42,47,"[[9, 5], [25, 23], [5, 33], [13, 14], [32, 16], [1, 9], [4, 28], [40, 9]]",[]
softmax,7,6,10.57569735664102,True,0.9,7251250.0,6.19039,0.07129,3200070.188603875,350.29,False,36,40,"[[16, 3], [21, 24], [6, 7], [7, 10], [30, 1], [25, 31], [1, 9], [11, 13]]",[]
reduction_layer,42,5,-50.77116850385027,True,0.9,14045700.0,7.83781,0.1592,17525934.4443864,165.79,False,44,49,[],"[[10, 18], [4, 7], [10, 5], [34, 7], [33, 29], [8, 14], [27, 15], [30, 19], [20, 18], [11, 2], [13, 7], [14, 10], [19, 1], [34, 22], [31, 36], [40, 7], [18, 36], [42, 11], [38, 32], [33, 10], [7, 36], [19, 10], [37, 7], [31, 3], [12, 6], [14, 19], [32, 5], [1, 4], [3, 8], [2, 2], [36, 25], [6, 2]]"
softmax,7,8,-58.31422847818701,True,0.9,10057500.0,6.40979,0.08788,5665312.761849,363.34,False,43,48,"[[17, 22], [10, 29], [26, 24], [41, 32], [34, 28], [23, 25], [14, 27], [11, 17]]",[]
reduction_layer,42,2,-49.87470389947988,True,0.9,14044400.0,7.68096,0.1615,17421727.651776,220.68,False,44,49,[],"[[6, 2], [40, 7], [14, 3], [28, 15], [11, 4], [42, 23], [36, 22], [13, 9], [12, 17], [7, 24], [2, 9], [14, 10], [39, 33], [1, 6], [37, 23], [42, 13], [21, 34], [36, 6], [40, 14], [10, 7], [14, 20], [31, 10], [3, 13], [1, 12], [25, 36], [20, 18], [15, 19], [21, 17], [4, 29], [35, 16], [30, 19], [6, 9]]"
reduction_layer,42,1,-44.97795847505699,True,0.9,13608300.0,7.81325,0.1585,16852520.4210375,260.34,False,43,48,[],"[[29, 4], [2, 27], [11, 4], [21, 1], [25, 35], [7, 20], [21, 16], [10, 7], [41, 28], [18, 34], [16, 23], [1, 3], [23, 5], [28, 7], [22, 8], [37, 35], [11, 18], [21, 10], [31, 18], [40, 4], [27, 3], [31, 35], [12, 5], [2, 9], [35, 10], [19, 25], [15, 30], [17, 22], [7, 14], [29, 14], [10, 33], [13, 17]]"
reduction_layer,42,7,-36.33393401140765,True,0.9,13182300.0,7.75611,0.155,15847722.172215,248.38,False,42,47,[],"[[7, 9], [28, 14], [13, 36], [12, 27], [12, 4], [1, 32], [12, 17], [4, 3], [8, 14], [17, 24], [2, 2], [21, 13], [36, 18], [3, 8], [10, 10], [1, 3], [16, 37], [22, 27], [30, 4], [14, 8], [20, 16], [14, 1], [11, 3], [40, 13], [10, 2], [18, 17], [39, 6], [30, 24], [27, 6], [2, 9], [8, 26], [29, 23]]"
reduction_layer,42,8,-2.137961140954527,True,0.9,10919200.0,6.83852,0.159,11872715.645856,221.08,False,39,43,[],"[[6, 7], [12, 16], [28, 26], [28, 11], [2, 9], [19, 29], [3, 14], [34, 2], [17, 16], [24, 16], [30, 30], [10, 27], [19, 9], [35, 4], [13, 2], [10, 18], [13, 9], [5, 17], [10, 2], [27, 20], [36, 9], [2, 36], [13, 25], [12, 4], [25, 10], [25, 28], [26, 2], [21, 12], [7, 14], [4, 33], [24, 27], [2, 25]]"
reduction_layer,42,3,-57.96638448553144,True,0.9,14469600.0,7.92152,0.1602,18362320.3718784,281.41,False,44,49,[],"[[9, 16], [20, 15], [5, 26], [2, 9], [3, 8], [35, 27], [4, 22], [26, 24], [29, 8], [28, 16], [8, 14], [10, 16], [36, 20], [1, 28], [39, 13], [42, 13], [14, 8], [11, 3], [39, 35], [2, 17], [29, 22], [1, 3], [27, 1], [36, 28], [22, 17], [13, 7], [34, 36], [15, 14], [8, 27], [3, 14], [40, 6], [4, 10]]"
arm_core,42,0,0.7608486462266997,True,0.9,9532340.0,18.8709,0.06327,11381250.234502621,214.66,False,34,38,[],"[[21, 10], [3, 8], [12, 17], [11, 17], [2, 9], [28, 3], [11, 3], [11, 10], [24, 15], [8, 14], [7, 4], [13, 7], [9, 1], [32, 4], [14, 9], [30, 5], [6, 25], [5, 17], [20, 30], [4, 10], [24, 24], [15, 27], [20, 15], [21, 16]]"
reduction_layer,42,0,-59.36463795919703,True,0.9,14724100.0,7.6066,0.1654,18524856.080524,310.71,False,44,49,[],"[[21, 10], [33, 35], [5, 28], [11, 17], [2, 9], [28, 3], [11, 3], [11, 10], [24, 15], [8, 14], [7, 4], [13, 7], [9, 1], [16, 37], [14, 9], [30, 5], [6, 25], [42, 27], [20, 30], [4, 10], [39, 6], [15, 27], [8, 31], [3, 34], [4, 27], [28, 25], [8, 3], [4, 2], [13, 25], [37, 35], [12, 7], [3, 18]]"
reduction_layer,42,4,-26.967072457713154,True,0.9,12561600.0,7.61453,0.1543,14758899.931406401,318.85,False,41,46,[],"[[21, 37], [5, 12], [23, 24], [31, 12], [14, 8], [16, 29], [11, 1], [5, 30], [1, 2], [21, 13], [9, 25], [24, 32], [12, 2], [39, 4], [8, 37], [9, 5], [17, 19], [3, 8], [18, 14], [20, 3], [31, 28], [13, 26], [20, 13], [12, 15], [3, 25], [20, 37], [2, 9], [15, 14], [19, 12], [20, 30], [5, 1], [13, 7]]"
