circuit,seed,sample_index,aspect_ratio,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,vtr_seconds,cached,grid_w,grid_h,dsp_coords,bram_coords
reduction_layer,42,12,0.9,14722100.0,7.9182,0.1616,18838121.206752,-62.059578379222934,True,282.31,False,44,49,[],"[[26, 35], [20, 7], [24, 3], [27, 31], [23, 13], [37, 1], [3, 18], [11, 36], [2, 3], [29, 8], [14, 24], [24, 16], [4, 31], [27, 11], [9, 37], [28, 4], [42, 16], [21, 25], [13, 30], [1, 16], [1, 27], [36, 1], [14, 14], [31, 20], [5, 24], [39, 34], [40, 20], [20, 33], [19, 22], [25, 24], [8, 19], [17, 13]]"
reduction_layer,42,17,1.2,14299300.0,7.48616,0.1643,17587797.075138398,-51.30335702451363,True,154.77,False,51,43,[],"[[30, 28], [8, 29], [2, 6], [16, 24], [9, 34], [13, 14], [6, 16], [42, 8], [27, 2], [3, 4], [7, 3], [9, 23], [8, 5], [4, 23], [22, 7], [11, 16], [34, 5], [34, 14], [10, 10], [17, 24], [26, 25], [18, 19], [22, 17], [33, 2], [39, 28], [34, 33], [16, 36], [25, 5], [19, 29], [4, 9], [23, 31], [13, 20]]"
reduction_layer,42,2,0.3,46603800.0,7.14371,0.3057,101774876.6123586,-775.543447904168,True,517.75,False,44,147,[],"[[12, 37], [11, 4], [31, 13], [42, 22], [4, 5], [17, 12], [34, 3], [5, 37], [9, 22], [41, 19], [31, 20], [7, 6], [36, 16], [15, 30], [23, 10], [41, 28], [1, 19], [40, 6], [29, 19], [25, 13], [6, 19], [38, 30], [34, 14], [30, 10], [33, 14], [2, 18], [24, 24], [28, 25], [39, 28], [8, 29], [28, 10], [19, 35]]"
reduction_layer,42,4,0.2,64515400.0,7.72774,0.3644,181674621.6342224,-1462.9006874472298,True,476.41,False,43,215,[],"[[6, 15], [14, 22], [31, 19], [8, 8], [3, 21], [17, 11], [39, 18], [25, 28], [19, 19], [20, 5], [32, 6], [3, 11], [18, 16], [10, 34], [34, 8], [10, 3], [16, 5], [23, 4], [31, 5], [10, 14], [2, 3], [33, 13], [4, 28], [40, 15], [41, 13], [7, 20], [26, 36], [20, 28], [27, 20], [28, 29], [2, 28], [15, 20]]"
reduction_layer,42,19,1.9,23141700.0,7.64886,0.2,35401524.6924,-204.55033719475546,True,209.71,False,81,43,[],"[[29, 2], [12, 8], [19, 36], [26, 4], [17, 31], [36, 13], [23, 12], [24, 12], [11, 6], [10, 11], [2, 16], [40, 11], [17, 21], [37, 31], [11, 18], [19, 8], [28, 1], [27, 36], [42, 8], [9, 33], [6, 35], [30, 9], [18, 7], [18, 15], [33, 16], [39, 28], [19, 15], [42, 34], [39, 21], [30, 24], [24, 24], [38, 20]]"
reduction_layer,42,18,2.0,25880300.0,10.0829,0.1803,47049010.379661,-304.7507021323692,True,225.38,False,87,44,[],"[[22, 24], [29, 2], [35, 17], [28, 29], [41, 23], [37, 1], [33, 16], [29, 11], [18, 10], [24, 30], [35, 9], [23, 15], [42, 22], [11, 16], [3, 31], [40, 19], [7, 7], [20, 36], [42, 2], [17, 1], [41, 29], [33, 7], [28, 16], [15, 29], [17, 27], [2, 37], [20, 19], [31, 32], [8, 13], [32, 27], [36, 21], [39, 20]]"
reduction_layer,123,4,1.1,13744100.0,7.90995,0.1572,17090020.604574002,-47.02111231117937,True,147.92,False,48,44,[],"[[8, 18], [10, 36], [16, 36], [37, 1], [19, 18], [23, 24], [39, 15], [20, 16], [8, 7], [37, 19], [19, 8], [6, 2], [33, 14], [1, 17], [13, 14], [10, 17], [27, 37], [7, 2], [3, 33], [33, 27], [5, 36], [12, 1], [9, 12], [15, 27], [6, 28], [32, 29], [23, 33], [37, 26], [16, 25], [27, 6], [17, 1], [36, 7]]"
reduction_layer,42,15,1.7,20782100.0,8.04613,0.1847,30884698.8370231,-165.69323007133434,True,274.67,False,73,43,[],"[[19, 9], [6, 31], [35, 26], [28, 17], [33, 10], [1, 2], [8, 36], [26, 15], [20, 5], [1, 30], [29, 20], [10, 6], [23, 36], [37, 24], [31, 19], [42, 13], [34, 12], [21, 22], [32, 16], [17, 21], [9, 14], [30, 26], [4, 7], [3, 13], [4, 19], [25, 25], [20, 21], [36, 31], [26, 31], [30, 17], [35, 17], [14, 36]]"
reduction_layer,123,2,1.1,14408800.0,8.12594,0.1565,18323809.428568,-57.63508460868213,True,243.51,False,48,44,[],"[[3, 9], [32, 19], [11, 37], [32, 1], [15, 35], [16, 12], [38, 10], [31, 33], [29, 34], [28, 16], [11, 29], [22, 26], [20, 32], [6, 16], [28, 25], [38, 3], [27, 5], [31, 11], [30, 31], [35, 30], [23, 35], [12, 10], [37, 17], [39, 31], [18, 16], [24, 36], [39, 18], [21, 35], [6, 35], [7, 22], [25, 25], [20, 9]]"
reduction_layer,123,0,0.3,40112600.0,7.26606,0.2778,80967743.1112968,-596.5449562045986,True,285.67,False,42,140,[],"[[18, 24], [39, 24], [8, 32], [16, 15], [18, 18], [30, 28], [31, 20], [35, 37], [37, 13], [36, 17], [7, 11], [2, 35], [40, 3], [14, 27], [34, 16], [35, 20], [12, 36], [10, 27], [14, 17], [38, 5], [13, 1], [30, 8], [3, 31], [29, 29], [6, 18], [36, 3], [17, 35], [26, 32], [15, 31], [21, 13], [30, 16], [9, 14]]"
reduction_layer,123,6,1.2,14505800.0,7.3029,0.1699,17998255.718718,-54.834428620802974,True,224.31,False,51,43,[],"[[7, 4], [42, 33], [3, 10], [13, 1], [3, 33], [21, 26], [29, 26], [36, 23], [31, 8], [42, 3], [30, 36], [41, 29], [33, 1], [19, 36], [13, 13], [29, 11], [16, 7], [24, 23], [35, 23], [28, 21], [32, 2], [34, 32], [39, 26], [23, 27], [35, 34], [28, 1], [17, 10], [30, 1], [28, 31], [38, 12], [24, 5], [5, 1]]"
reduction_layer,123,5,0.5,24612800.0,7.59623,0.2068,38664256.479059204,-232.61879115081987,True,239.0,False,43,86,[],"[[37, 32], [23, 16], [14, 7], [35, 26], [31, 24], [7, 1], [1, 19], [36, 24], [38, 19], [9, 14], [7, 21], [8, 29], [8, 21], [34, 37], [3, 20], [4, 25], [35, 20], [25, 24], [1, 28], [12, 35], [9, 4], [8, 13], [11, 23], [41, 14], [5, 24], [3, 33], [2, 35], [1, 11], [26, 33], [31, 3], [38, 6], [22, 30]]"
reduction_layer,123,3,0.8,16335700.0,7.04208,0.1803,20741226.3179568,-78.43150892092959,True,270.58,False,44,55,[],"[[24, 15], [35, 29], [20, 8], [7, 30], [16, 27], [36, 9], [26, 32], [17, 11], [1, 13], [27, 24], [31, 24], [10, 15], [24, 31], [37, 23], [9, 11], [3, 30], [3, 18], [14, 18], [25, 28], [19, 26], [7, 37], [42, 7], [14, 24], [4, 19], [40, 11], [41, 13], [29, 5], [20, 17], [12, 19], [5, 20], [14, 4], [11, 3]]"
reduction_layer,42,16,0.3,45728700.0,7.42151,0.2962,100523172.4846194,-764.7753547928315,True,385.16,False,44,147,[],"[[7, 28], [20, 29], [13, 35], [18, 15], [21, 4], [38, 19], [9, 19], [37, 37], [10, 9], [28, 34], [25, 32], [30, 1], [35, 35], [32, 3], [15, 2], [16, 20], [18, 27], [1, 30], [21, 11], [16, 31], [17, 13], [42, 20], [3, 33], [35, 22], [7, 22], [19, 7], [24, 35], [5, 37], [25, 6], [42, 6], [27, 32], [5, 19]]"
reduction_layer,123,1,0.3,44933700.0,7.08201,0.3023,96198181.9203951,-727.5685580194312,True,344.25,False,44,147,[],"[[21, 27], [19, 1], [14, 29], [42, 12], [5, 10], [35, 14], [6, 35], [30, 37], [13, 12], [16, 35], [34, 7], [1, 18], [13, 26], [10, 31], [31, 6], [24, 28], [4, 36], [10, 13], [27, 26], [12, 17], [15, 10], [21, 9], [7, 5], [38, 32], [38, 5], [27, 13], [17, 26], [4, 5], [14, 12], [39, 11], [32, 11], [39, 20]]"
reduction_layer,123,8,1.0,12716800.0,7.49303,0.16,15245978.22464,-31.15728346510472,True,248.07,False,44,44,[],"[[17, 23], [5, 7], [20, 35], [31, 13], [19, 11], [42, 21], [3, 1], [21, 2], [1, 12], [40, 35], [26, 1], [14, 20], [4, 17], [25, 34], [42, 15], [9, 24], [8, 37], [14, 12], [21, 29], [13, 26], [22, 30], [7, 35], [15, 8], [36, 7], [37, 17], [26, 27], [16, 22], [29, 13], [22, 37], [20, 12], [36, 37], [25, 23]]"
reduction_layer,123,11,0.7,17766000.0,7.23736,0.1838,23632808.760287996,-103.30705921120999,True,244.24,False,43,61,[],"[[11, 25], [41, 12], [20, 37], [24, 11], [3, 29], [12, 9], [4, 31], [1, 23], [38, 35], [5, 8], [7, 35], [21, 29], [22, 7], [4, 22], [32, 28], [18, 21], [3, 17], [6, 37], [16, 32], [9, 28], [25, 12], [25, 20], [29, 32], [16, 1], [40, 12], [8, 24], [34, 4], [32, 5], [13, 2], [14, 33], [24, 24], [38, 12]]"
reduction_layer,123,19,1.6,17525300.0,7.24891,0.1825,23184676.3421975,-99.45188968890236,True,148.68,False,65,41,[],"[[31, 7], [17, 11], [22, 20], [32, 34], [11, 34], [4, 26], [24, 32], [3, 24], [28, 29], [15, 4], [11, 16], [8, 13], [14, 2], [35, 1], [41, 11], [40, 11], [7, 3], [35, 8], [39, 23], [32, 16], [30, 33], [12, 16], [17, 33], [37, 22], [36, 12], [14, 29], [7, 12], [42, 9], [21, 29], [40, 33], [42, 19], [19, 25]]"
reduction_layer,123,13,1.5,19451600.0,7.80209,0.1821,27636066.672992397,-137.74607159231894,True,257.62,False,66,44,[],"[[36, 6], [11, 16], [38, 18], [33, 22], [30, 27], [16, 18], [21, 28], [1, 7], [28, 14], [18, 10], [32, 19], [33, 2], [34, 5], [22, 19], [26, 9], [31, 18], [18, 37], [34, 30], [36, 28], [30, 6], [25, 33], [39, 7], [8, 1], [4, 32], [19, 27], [1, 27], [26, 34], [39, 23], [5, 26], [37, 10], [35, 1], [3, 33]]"
arm_core,7,0,1.1,10549400.0,19.0669,0.06607,13289607.525600202,-15.879129752120683,True,199.2,False,40,36,[],"[[8, 5], [27, 15], [11, 7], [24, 6], [17, 16], [20, 9], [19, 3], [7, 21], [13, 12], [14, 14], [9, 14], [8, 19], [2, 22], [5, 24], [28, 13], [3, 20], [20, 26], [1, 29], [9, 4], [22, 17], [24, 19], [13, 19], [20, 16], [15, 6]]"
reduction_layer,123,10,0.2,63541200.0,7.63829,0.3666,177927884.86009678,-1430.668461353733,True,369.05,False,43,215,[],"[[29, 7], [8, 31], [22, 11], [5, 16], [30, 27], [32, 10], [11, 13], [33, 23], [12, 17], [13, 16], [15, 12], [14, 36], [27, 22], [5, 36], [36, 28], [6, 21], [19, 23], [2, 5], [33, 35], [26, 27], [20, 16], [30, 18], [10, 12], [41, 12], [19, 37], [9, 13], [40, 16], [9, 35], [34, 34], [25, 32], [13, 1], [2, 20]]"
reduction_layer,42,11,0.1,145201000.0,6.97295,0.708,716835353.5685999,-6066.752718684631,True,734.06,False,44,440,[],"[[20, 25], [14, 15], [16, 22], [25, 18], [42, 33], [4, 4], [36, 15], [1, 1], [12, 34], [31, 35], [22, 9], [16, 35], [33, 16], [6, 15], [22, 19], [32, 1], [13, 13], [3, 32], [16, 29], [29, 18], [8, 21], [35, 25], [19, 27], [9, 7], [1, 23], [27, 18], [34, 7], [15, 6], [20, 17], [37, 30], [20, 32], [19, 34]]"
reduction_layer,123,18,1.5,19452700.0,7.68096,0.1841,27507377.089987203,-136.63898775233682,True,284.55,False,66,44,[],"[[42, 35], [18, 15], [2, 10], [26, 11], [11, 30], [16, 16], [14, 8], [2, 4], [10, 27], [3, 4], [1, 11], [3, 16], [25, 13], [32, 34], [30, 12], [14, 16], [16, 28], [30, 30], [40, 22], [18, 29], [29, 21], [5, 16], [17, 26], [13, 17], [42, 6], [14, 30], [6, 9], [30, 2], [13, 29], [22, 14], [19, 15], [17, 37]]"
reduction_layer,123,15,1.1,13210000.0,7.49723,0.1635,16192779.75705,-39.30237688854925,True,339.09,False,48,44,[],"[[7, 21], [3, 11], [3, 24], [5, 36], [39, 35], [38, 14], [9, 32], [39, 2], [26, 37], [37, 28], [37, 7], [4, 31], [29, 16], [13, 4], [21, 4], [5, 1], [10, 1], [38, 6], [36, 23], [25, 2], [12, 34], [15, 12], [12, 1], [17, 6], [29, 1], [10, 19], [21, 19], [7, 28], [35, 1], [33, 23], [39, 29], [16, 33]]"
arm_core,7,1,0.7,14608800.0,18.7198,0.08123,22214277.9307152,-93.6980599106714,True,292.56,False,37,53,[],"[[32, 17], [5, 15], [21, 12], [13, 29], [8, 8], [10, 6], [22, 13], [3, 13], [16, 4], [5, 1], [7, 25], [35, 17], [15, 24], [33, 21], [4, 1], [15, 13], [17, 23], [31, 21], [13, 11], [30, 3], [8, 20], [24, 24], [31, 4], [35, 8]]"
reduction_layer,123,14,1.2,13741700.0,7.34177,0.166,16747474.534294002,-44.07427535669904,True,428.57,False,51,43,[],"[[9, 34], [25, 26], [11, 24], [19, 36], [23, 33], [5, 12], [7, 28], [4, 21], [34, 17], [23, 6], [41, 14], [6, 26], [25, 8], [14, 24], [19, 19], [20, 23], [29, 28], [39, 10], [38, 8], [26, 24], [40, 15], [2, 3], [28, 26], [36, 16], [20, 15], [19, 28], [1, 34], [28, 1], [4, 9], [27, 16], [3, 6], [7, 8]]"
reduction_layer,123,9,0.5,23643100.0,7.1996,0.2115,36001712.47374,-209.71360043766626,True,533.19,False,43,86,[],"[[17, 8], [3, 9], [41, 13], [37, 8], [41, 1], [16, 15], [28, 11], [40, 11], [31, 33], [32, 3], [16, 35], [23, 9], [1, 35], [38, 28], [16, 26], [31, 11], [41, 31], [6, 29], [14, 22], [9, 24], [20, 12], [4, 15], [12, 23], [21, 10], [35, 27], [2, 17], [32, 28], [32, 17], [15, 33], [29, 32], [12, 31], [9, 15]]"
reduction_layer,123,7,0.1,145203000.0,7.60398,0.6785,749145900.33729,-6344.712156840243,True,568.65,False,44,440,[],"[[38, 23], [37, 27], [7, 33], [21, 7], [18, 21], [34, 5], [42, 12], [11, 23], [13, 25], [3, 37], [2, 24], [10, 6], [6, 14], [32, 28], [13, 19], [27, 2], [6, 8], [11, 34], [11, 17], [26, 26], [18, 7], [12, 15], [14, 12], [15, 32], [23, 36], [9, 15], [14, 6], [26, 32], [32, 35], [29, 3], [3, 13], [9, 32]]"
reduction_layer,123,12,1.9,23827200.0,7.3462,0.2097,36705757.281408,-215.77031933433958,True,531.19,False,83,44,[],"[[24, 14], [13, 4], [19, 1], [41, 8], [18, 29], [15, 25], [10, 16], [8, 37], [16, 32], [21, 20], [23, 8], [33, 14], [32, 7], [25, 2], [35, 6], [18, 18], [22, 33], [36, 34], [19, 18], [14, 16], [22, 10], [33, 5], [28, 30], [7, 7], [3, 12], [5, 13], [2, 2], [40, 32], [4, 32], [42, 37], [33, 28], [33, 37]]"
arm_core,7,6,1.0,10444300.0,18.3166,0.06766,12943633.063610801,-12.86239509727396,True,208.53,False,36,36,[],"[[2, 9], [29, 28], [6, 17], [34, 16], [3, 17], [29, 10], [28, 22], [22, 27], [34, 6], [20, 29], [11, 3], [16, 22], [18, 8], [7, 7], [23, 4], [29, 22], [28, 6], [10, 15], [25, 21], [25, 5], [6, 10], [16, 14], [3, 9], [4, 23]]"
reduction_layer,123,16,1.3,16138800.0,7.62326,0.1716,21111994.0725408,-81.62112986693761,True,477.22,False,57,44,[],"[[14, 1], [4, 5], [30, 30], [38, 9], [7, 15], [12, 9], [36, 1], [9, 28], [34, 37], [16, 32], [32, 35], [40, 10], [8, 10], [24, 26], [28, 7], [38, 31], [8, 30], [18, 32], [39, 26], [16, 22], [35, 15], [11, 13], [3, 24], [26, 17], [39, 2], [26, 10], [31, 30], [20, 27], [5, 13], [40, 28], [9, 17], [12, 2]]"
reduction_layer,123,17,1.8,22191500.0,7.68039,0.1982,33781084.062566996,-190.61009748734904,True,470.77,False,79,44,[],"[[32, 21], [1, 22], [23, 37], [36, 22], [31, 36], [28, 37], [21, 35], [15, 12], [41, 5], [42, 15], [17, 6], [25, 27], [38, 23], [35, 36], [17, 36], [9, 19], [34, 14], [21, 5], [34, 7], [22, 17], [29, 1], [35, 6], [3, 33], [19, 2], [4, 2], [13, 11], [14, 11], [31, 8], [6, 23], [15, 33], [38, 5], [9, 30]]"
arm_core,7,4,1.4,14525500.0,19.2824,0.08029,22488145.181348,-96.08605358240338,True,309.33,False,52,37,[],"[[3, 17], [20, 4], [2, 24], [20, 27], [18, 3], [28, 30], [28, 21], [6, 5], [17, 8], [22, 12], [33, 10], [34, 4], [12, 23], [28, 7], [32, 2], [26, 2], [11, 20], [23, 11], [24, 21], [10, 15], [1, 17], [25, 5], [35, 21], [29, 6]]"
arm_core,7,3,0.8,12350500.0,19.2542,0.07382,17554321.965922,-53.065434692564985,True,329.32,False,37,46,[],"[[17, 20], [31, 4], [30, 26], [2, 19], [27, 17], [10, 25], [24, 9], [35, 11], [6, 3], [18, 8], [29, 2], [21, 10], [35, 22], [4, 20], [19, 11], [20, 2], [2, 27], [16, 20], [13, 4], [12, 9], [14, 3], [8, 16], [4, 8], [9, 15]]"
arm_core,7,9,2.0,17452400.0,19.6227,0.08896,30465527.115340795,-165.64507362348806,True,258.72,False,69,35,[],"[[10, 11], [35, 1], [9, 22], [27, 5], [21, 26], [7, 6], [24, 11], [25, 12], [34, 3], [5, 12], [16, 27], [29, 28], [20, 5], [2, 1], [10, 19], [32, 3], [8, 15], [6, 14], [30, 20], [23, 15], [22, 25], [23, 26], [24, 21], [17, 11]]"
arm_core,7,2,1.9,19140100.0,18.4117,0.09734,34302789.1844078,-199.10419484567214,True,485.59,False,70,37,[],"[[18, 23], [23, 1], [3, 21], [31, 17], [12, 11], [30, 2], [33, 6], [4, 27], [28, 16], [30, 22], [11, 9], [32, 2], [34, 5], [33, 24], [9, 30], [4, 13], [9, 2], [18, 15], [33, 13], [27, 4], [19, 13], [24, 30], [8, 6], [31, 30]]"
arm_core,7,5,2.0,18871000.0,18.7476,0.09394,33234653.044823997,-189.79054987358927,True,399.34,False,71,36,[],"[[21, 9], [25, 8], [21, 22], [20, 5], [13, 29], [3, 27], [24, 22], [18, 21], [26, 16], [17, 25], [33, 10], [6, 17], [18, 10], [26, 25], [24, 6], [7, 16], [34, 25], [22, 1], [9, 1], [14, 2], [12, 1], [28, 9], [15, 10], [10, 10]]"
arm_core,7,11,1.0,10912700.0,19.424,0.06744,14295141.126912,-24.64691002193452,True,239.34,False,37,37,[],"[[35, 20], [11, 13], [31, 12], [25, 8], [19, 17], [28, 6], [35, 30], [12, 13], [26, 25], [21, 21], [3, 15], [4, 18], [17, 27], [13, 23], [8, 23], [21, 2], [31, 30], [30, 2], [8, 10], [13, 7], [6, 8], [6, 2], [2, 3], [14, 7]]"
arm_core,7,8,0.8,13742900.0,18.7922,0.07773,20074497.3617874,-75.04017932915646,True,384.25,False,37,46,[],"[[11, 10], [2, 27], [1, 8], [14, 13], [28, 20], [24, 15], [13, 16], [9, 28], [11, 28], [35, 11], [20, 30], [16, 29], [22, 3], [23, 8], [2, 15], [22, 30], [16, 21], [3, 9], [22, 11], [20, 2], [19, 2], [27, 25], [12, 9], [31, 22]]"
arm_core,7,12,1.7,13446300.0,19.2924,0.07694,19959112.9713528,-74.03408169047269,True,283.36,False,56,33,[],"[[13, 17], [4, 22], [28, 21], [22, 18], [18, 23], [17, 17], [5, 12], [30, 5], [17, 11], [35, 2], [19, 2], [21, 2], [2, 1], [7, 23], [5, 5], [35, 26], [15, 18], [12, 23], [9, 6], [19, 17], [23, 7], [33, 4], [3, 23], [11, 2]]"
arm_core,7,7,2.0,20381000.0,19.5607,0.09812,39117169.411804,-241.08332703387364,True,429.08,False,73,37,[],"[[4, 13], [20, 22], [22, 14], [32, 7], [4, 1], [6, 12], [25, 30], [35, 2], [28, 7], [18, 16], [13, 10], [17, 15], [3, 12], [34, 27], [30, 12], [30, 5], [22, 4], [9, 23], [24, 23], [26, 13], [12, 11], [14, 22], [19, 15], [13, 26]]"
arm_core,7,16,0.8,12541600.0,18.9499,0.07331,17423006.0467304,-51.920421613043246,True,232.95,False,35,44,[],"[[17, 30], [20, 6], [11, 10], [20, 27], [32, 7], [30, 16], [14, 23], [3, 9], [29, 15], [26, 22], [24, 22], [26, 2], [33, 30], [3, 15], [21, 9], [1, 26], [2, 8], [31, 10], [16, 21], [23, 11], [33, 1], [10, 14], [4, 22], [21, 20]]"
arm_core,7,15,0.3,31240900.0,18.5965,0.1356,78779721.41286,-586.922133844162,True,280.55,False,36,120,[],"[[5, 2], [25, 8], [1, 28], [16, 29], [29, 8], [5, 18], [34, 18], [6, 25], [18, 15], [4, 9], [30, 7], [31, 24], [3, 5], [28, 10], [26, 3], [33, 24], [27, 29], [28, 4], [19, 20], [34, 24], [8, 11], [9, 25], [3, 25], [10, 12]]"
arm_core,7,14,0.3,27295500.0,18.3266,0.1241,62079003.44823,-441.29972473622036,True,356.11,False,34,113,[],"[[4, 25], [2, 14], [16, 22], [19, 24], [32, 9], [15, 21], [12, 10], [3, 1], [6, 17], [9, 24], [16, 13], [30, 10], [14, 24], [2, 27], [11, 3], [23, 1], [23, 15], [30, 26], [32, 21], [1, 24], [18, 30], [16, 3], [1, 5], [17, 16]]"
arm_core,7,10,0.3,31241800.0,17.9934,0.1353,76058381.417436,-563.1933284733555,True,414.46,False,36,120,[],"[[30, 21], [13, 15], [14, 6], [19, 30], [20, 22], [27, 17], [15, 15], [21, 27], [34, 16], [3, 15], [27, 24], [22, 27], [21, 12], [29, 8], [17, 24], [32, 26], [13, 27], [1, 19], [16, 11], [8, 3], [4, 26], [25, 28], [4, 13], [14, 19]]"
arm_core,7,18,1.8,17671900.0,19.7734,0.08965,31326717.529788997,-173.1542491642171,True,274.54,False,66,37,[],"[[19, 2], [16, 29], [31, 20], [6, 17], [18, 8], [20, 29], [5, 15], [10, 10], [32, 3], [22, 6], [14, 30], [3, 2], [34, 30], [18, 18], [11, 25], [4, 12], [7, 10], [32, 23], [29, 8], [3, 9], [28, 12], [24, 17], [33, 1], [8, 7]]"
arm_core,42,0,0.8,12350200.0,19.5695,0.07338,17735009.590482,-54.64094583167554,True,269.6,False,37,46,[],"[[27, 6], [33, 1], [10, 1], [28, 23], [35, 17], [28, 11], [1, 3], [34, 17], [2, 6], [12, 4], [19, 10], [12, 20], [5, 27], [32, 11], [11, 10], [25, 10], [32, 17], [6, 16], [7, 12], [3, 16], [8, 20], [23, 22], [33, 9], [7, 4]]"
arm_core,7,19,0.4,22077900.0,18.4698,0.107,43631860.52394,-280.44931103047975,True,320.93,False,35,88,[],"[[1, 4], [31, 14], [12, 27], [26, 2], [32, 17], [29, 23], [6, 28], [12, 12], [31, 29], [17, 1], [11, 16], [33, 28], [29, 15], [12, 1], [18, 28], [21, 30], [25, 2], [21, 13], [4, 14], [26, 14], [5, 7], [22, 27], [5, 1], [13, 21]]"
arm_core,7,17,0.7,13631200.0,18.5562,0.07903,19990106.8999632,-74.30433417671458,True,351.69,False,36,51,[],"[[9, 6], [28, 8], [6, 6], [2, 9], [34, 28], [11, 13], [33, 29], [26, 22], [30, 4], [30, 21], [12, 25], [31, 3], [7, 28], [6, 27], [26, 14], [22, 13], [17, 12], [7, 10], [18, 15], [29, 6], [2, 19], [11, 24], [23, 20], [9, 20]]"
arm_core,7,13,1.6,15733800.0,19.3726,0.08224,25067131.4454912,-118.57360134150017,True,481.93,False,56,35,[],"[[28, 25], [24, 10], [23, 3], [3, 17], [30, 10], [12, 19], [24, 26], [9, 22], [34, 23], [4, 18], [7, 26], [7, 4], [33, 23], [32, 18], [31, 9], [14, 28], [22, 11], [19, 15], [30, 23], [11, 1], [8, 22], [1, 25], [11, 27], [6, 25]]"
arm_core,42,1,0.7,13141600.0,19.0152,0.07612,19021638.3945984,-65.8597441180671,True,322.87,False,35,50,[],"[[18, 17], [24, 4], [15, 23], [9, 20], [33, 1], [13, 5], [1, 8], [26, 30], [31, 18], [17, 26], [13, 19], [7, 16], [4, 8], [11, 12], [14, 13], [5, 20], [9, 30], [3, 7], [9, 10], [7, 1], [15, 3], [25, 6], [11, 25], [32, 1]]"
arm_core,42,4,0.5,19893000.0,19.3328,0.09763,37547266.924752,-227.39451540833545,True,324.26,False,37,74,[],"[[28, 4], [5, 27], [31, 22], [35, 15], [5, 6], [21, 24], [34, 8], [20, 27], [19, 13], [25, 26], [4, 14], [2, 16], [30, 11], [20, 4], [29, 19], [16, 17], [8, 15], [17, 17], [7, 3], [34, 24], [23, 17], [11, 24], [24, 10], [15, 18]]"
arm_core,42,3,0.7,14328200.0,18.5743,0.08068,21471875.4947768,-87.22465969650587,True,362.22,False,37,53,[],"[[23, 11], [33, 20], [24, 4], [27, 15], [25, 3], [11, 5], [34, 25], [18, 24], [21, 5], [8, 10], [19, 9], [29, 27], [35, 4], [3, 7], [5, 6], [30, 4], [9, 2], [4, 25], [1, 30], [35, 18], [12, 1], [13, 26], [6, 25], [31, 6]]"
arm_core,42,2,0.2,47478500.0,18.7751,0.1886,168120602.19700998,-1365.932612265924,True,396.96,False,37,185,[],"[[35, 8], [31, 20], [24, 17], [4, 12], [8, 30], [8, 20], [13, 9], [34, 30], [22, 28], [33, 21], [19, 20], [32, 18], [11, 3], [23, 26], [11, 20], [30, 13], [4, 3], [16, 28], [28, 26], [17, 29], [26, 29], [28, 17], [6, 20], [1, 30]]"
arm_core,42,7,1.3,12659100.0,19.4307,0.07311,17983244.9981907,-56.805441883461526,True,314.24,False,45,35,[],"[[18, 20], [18, 7], [30, 26], [25, 7], [30, 5], [26, 12], [10, 3], [22, 28], [9, 8], [7, 20], [3, 10], [8, 24], [2, 20], [23, 19], [28, 13], [11, 21], [12, 7], [1, 3], [10, 19], [9, 28], [35, 25], [12, 28], [16, 15], [7, 1]]"
arm_core,42,13,1.3,13562800.0,18.7331,0.07683,19520450.7692844,-70.20915351761911,True,271.31,False,48,37,[],"[[22, 24], [20, 16], [5, 22], [21, 21], [1, 7], [7, 13], [18, 26], [13, 26], [19, 12], [16, 6], [6, 22], [20, 8], [4, 20], [33, 28], [2, 19], [27, 3], [34, 25], [24, 23], [30, 7], [18, 1], [16, 30], [13, 17], [29, 1], [25, 29]]"
arm_core,42,8,1.4,14526500.0,19.444,0.07942,22432438.38572,-95.60031651408009,True,388.16,False,52,37,[],"[[21, 24], [21, 3], [9, 5], [26, 8], [24, 11], [33, 3], [25, 21], [8, 2], [2, 3], [32, 28], [31, 30], [17, 8], [10, 29], [11, 12], [16, 7], [6, 23], [15, 13], [3, 13], [5, 17], [14, 23], [19, 21], [18, 12], [32, 6], [30, 11]]"
arm_core,42,10,0.5,19519500.0,18.6641,0.09771,35597111.164114505,-210.39007400640236,True,345.79,False,36,72,[],"[[22, 5], [33, 24], [7, 8], [5, 28], [32, 18], [9, 29], [33, 30], [11, 8], [2, 8], [4, 15], [28, 1], [25, 18], [30, 9], [20, 21], [15, 27], [9, 23], [34, 15], [33, 9], [1, 13], [27, 30], [23, 20], [28, 13], [19, 1], [3, 23]]"
arm_core,42,15,1.1,9970250.0,20.0215,0.0647,12915372.6162625,-12.615977282540264,True,255.5,False,37,34,[],"[[2, 1], [25, 16], [3, 6], [12, 27], [31, 14], [29, 18], [34, 8], [2, 26], [24, 8], [27, 14], [17, 27], [26, 19], [6, 22], [5, 20], [33, 8], [29, 4], [35, 21], [11, 20], [17, 8], [15, 15], [34, 20], [23, 19], [20, 26], [34, 14]]"
