circuit,seed,variant,draw_index,aspect_ratio,grid_w,grid_h,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,cached,vtr_seconds,dsp_coords,bram_coords,source
custom_macbuf,7,policy_ar_random_blocks,2,0.8,14,18,588834.0,13.8067,0.007578,61608.036550748395,-38.43503911613528,True,False,6.17,"[[1, 4], [7, 6], [4, 1]]","[[12, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,fixed_ar_random_blocks,0,1.0,11,11,324745.0,3.60041,0.02017,23583.0694837265,33.697631566563835,True,False,4.33,[],"[[4, 3], [5, 1], [2, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,policy_ar_random_blocks,0,0.8,10,13,336246.0,3.54358,0.0207,24664.352234076,30.657670744506195,True,False,6.04,[],"[[4, 3], [5, 1], [2, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,policy_ar_random_blocks,1,0.8,11,14,379895.0,3.75475,0.02046,29184.363970575,17.949932098202677,True,False,5.52,[],"[[3, 4], [7, 6], [4, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,fixed_ar_random_blocks,1,1.0,14,14,481715.0,3.74479,0.02179,39307.4498085815,-10.510509295058611,True,False,5.85,[],"[[3, 4], [7, 6], [4, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,policy_ar_random_blocks,2,0.8,14,18,610854.0,3.60402,0.02453,54003.5317114524,-51.827651557836354,True,False,7.44,[],"[[12, 2], [8, 2], [5, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,policy_ar_random_blocks,4,0.8,10,13,352926.0,3.51088,0.02098,25995.9159157824,26.914060275224315,True,False,3.04,[],"[[5, 2], [7, 3], [6, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,fixed_ar_random_blocks,2,1.0,14,14,481392.0,3.60594,0.02252,39091.8074541696,-9.904243904459749,True,False,5.06,[],"[[12, 2], [8, 2], [5, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,fixed_ar_random_blocks,3,1.0,14,14,460939.0,3.74169,0.02186,37701.741913452606,-5.996159009453194,True,False,5.8,[],"[[4, 5], [11, 7], [9, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,policy_ar_random_blocks,3,0.8,13,16,492236.0,3.71321,0.02237,40887.3410122172,-14.952277519524989,True,False,6.54,[],"[[4, 5], [11, 7], [9, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,fixed_ar_random_blocks,4,1.0,13,13,388869.0,3.7459,0.02078,30269.485963937997,14.899177477442874,True,False,7.44,[],"[[5, 2], [7, 3], [6, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,7,fixed_ar_policy_blocks,0,1.0,11,11,324689.0,3.58853,0.02019,23524.5040246623,33.86228479997891,True,False,5.95,[],"[[6, 4], [2, 3], [5, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,policy_ar_random_blocks,1,0.9,46,51,6345500.0,8.10156,0.156,8019718.040879999,5.379249597283669,True,False,35.72,[],"[[3, 43], [36, 34], [7, 14], [30, 41], [38, 2], [6, 20], [18, 10], [39, 36], [8, 36], [30, 16], [39, 20], [32, 31], [9, 11], [6, 27], [44, 28], [16, 20], [28, 31], [4, 20], [37, 39], [3, 24], [11, 42], [37, 3], [18, 43], [28, 40], [38, 8], [40, 39], [34, 14], [12, 12], [25, 25], [31, 37], [22, 35], [39, 28], [42, 1], [33, 23], [11, 33], [8, 18], [35, 40], [5, 14], [44, 39], [24, 43], [40, 20], [11, 3], [14, 25]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,fixed_ar_random_blocks,1,1.0,50,50,7103430.0,8.56886,0.1533,9331109.95919634,-10.093225463639307,True,False,38.18,[],"[[3, 43], [36, 34], [7, 14], [30, 41], [38, 2], [6, 20], [18, 10], [39, 36], [8, 36], [30, 16], [39, 20], [32, 31], [9, 11], [6, 27], [44, 28], [16, 20], [28, 31], [4, 20], [37, 39], [3, 24], [11, 42], [37, 3], [18, 43], [28, 40], [38, 8], [40, 39], [34, 14], [12, 12], [25, 25], [31, 37], [22, 35], [39, 28], [42, 1], [33, 23], [11, 33], [8, 18], [35, 40], [5, 14], [44, 39], [24, 43], [40, 20], [11, 3], [14, 25]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,policy_ar_random_blocks,2,0.9,49,54,6925730.0,9.00988,0.1485,9266399.437541401,-9.329737509732425,True,False,41.1,[],"[[34, 2], [45, 14], [47, 28], [35, 11], [37, 3], [13, 22], [44, 8], [28, 6], [34, 42], [21, 25], [13, 3], [5, 14], [23, 36], [41, 8], [41, 14], [42, 18], [32, 18], [42, 30], [17, 17], [44, 19], [38, 24], [39, 16], [29, 23], [33, 33], [8, 10], [6, 20], [21, 13], [2, 5], [36, 27], [31, 40], [17, 1], [17, 40], [37, 26], [22, 29], [15, 14], [19, 28], [11, 33], [14, 5], [4, 12], [46, 27], [11, 40], [43, 34], [33, 8]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,fixed_ar_random_blocks,2,1.0,49,49,6247160.0,7.78115,0.162,7874834.423508001,7.088660891660581,True,False,40.54,[],"[[34, 2], [45, 14], [47, 28], [35, 11], [37, 3], [13, 22], [44, 8], [28, 6], [34, 42], [21, 25], [13, 3], [5, 14], [23, 36], [41, 8], [41, 14], [42, 18], [32, 18], [42, 30], [17, 17], [44, 19], [38, 24], [39, 16], [29, 23], [33, 33], [8, 10], [6, 20], [21, 13], [2, 5], [36, 27], [31, 40], [17, 1], [17, 40], [37, 26], [22, 29], [15, 14], [19, 28], [11, 33], [14, 5], [4, 12], [46, 27], [11, 40], [43, 34], [33, 8]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,policy_ar_random_blocks,0,0.9,50,56,8008130.0,8.44315,0.1618,10939919.766577099,-29.0747894604844,True,False,45.55,[],"[[42, 34], [37, 34], [43, 5], [6, 13], [13, 19], [10, 5], [11, 30], [8, 29], [26, 41], [22, 2], [28, 41], [25, 10], [41, 39], [48, 30], [18, 36], [15, 38], [11, 41], [17, 2], [21, 7], [26, 29], [29, 32], [12, 36], [33, 16], [2, 23], [4, 8], [38, 38], [31, 41], [44, 38], [6, 6], [41, 18], [45, 27], [17, 32], [23, 20], [18, 27], [26, 17], [26, 7], [39, 41], [10, 28], [22, 32], [33, 43], [22, 11], [23, 2], [34, 36]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
